token,frequency
Axıtsalar,1
Dəclətək,1
Bağdadlının,1
gilə,1
26.,1
"vəfadan,",1
kimiyadan.,1
sədaqətli,1
aşnadan.,1
27.,1
"Bağdad,",1
Dövrənə,1
"səyyarələr,",1
çərxi-fələk.,1
"dağların,",1
"bağların,",1
şadsan,1
Həşmətin,1
"rəngin,",1
iyin,1
"mərdlik,",1
həssas,1
28.,1
"zəmanədir,",1
Pislərdən,1
yaxşılardan,1
29.,1
Deyək,1
qəlbimiz,1
Adımız,1
təmizdir,1
dünyada.,1
Susub,1
ada.,1
əcayib,1
qurşun,1
almazı,1
bada.,1
30.,1
xoşuna:,1
dördü,1
dostsan,1
"saxlamaq,",1
ləbindən.,1
31.,1
"sifətlisən,",1
yediklərı,1
zəhərdir.,1
"bəxşişinə,",1
"zülmünə,",1
"yeməlidir,",1
yediyi,1
neyşəkərdir.,1
safdır,1
mükafat.,1
Nacinslərin,1
dillərindən,1
Allahımdan,1
"allahım,",1
nicat!,1
32.,1
"bilməsən,",1
"kiməm,",1
qələmimdə,1
"əsr,",1
ruzigar!,1
33.,1
Kasıb,1
"yaşayanda,",1
"varlılar,",1
axtarmazlar,1
dövlət.,1
"şəraba,",1
"içdinmi,",1
"düşərsə,",1
yaradar,1
fəlakət.,1
34.,1
Xorasanın,1
"arzusu,",1
arzulardım:,1
Xorasan.,1
diləyimin,1
Bəndə,1
"istəyimi,",1
Cəlaləddin!,1
addan,1
utanıram,1
oğlundan.,1
"törətmişdir,",1
ocaqları,1
"dağıtmış,",1
35.,1
"verərkən,",1
Xudadan.,1
verdiyinə,1
üçün?,1
"riyadır,",1
riyadan.,1
"pula,",1
səmadan.,1
"gözünu,",1
fərqləndir,1
riyanı,1
səxadan!,1
Bilirsənmi,1
nədir:,1
"gördünsə,",1
Var-yoxunu,1
ummayasan,1
gədadan.,1
36.,1
ummaqda,1
"abırın,",1
"həyan,",1
kimsədən,1
Xəstələnmiş,1
dava-dərman,1
ediləndə,1
qaydadır:,1
"bilinər,",1
Sınıq,1
qan!,1
boynundakı,1
qızıllara,1
bahasın,1
dolandırır,1
boyununda,1
gəzdirdiyi,1
qızıldan?,1
37.,1
"qarayanızdır,",1
saçlıyam.,1
qaldırırıq,1
aradan:,1
vururam,1
"saçıma,",1
sürtür,1
kirşan.,1
38.,1
Xaqanla,1
axrıncı,1
cərgədə,1
"""əlif"",",1
Birləşəndə,1
39.,1
üzlət,1
zəmzəm,1
abi-heyvan.,1
Ruziyçün,1
ruzilə,1
taətlə,1
40.,1
"Cəfadır,",1
"soyuq,",1
soyuq?,1
Soyuq,1
şəfası,1
Sağaltmaz,1
soyuq.,1
41.,1
cücəni,1
sürət,1
qovlayırdı,1
ovlamaqdan,1
"Qovar,",1
42.,1
Qoşub,1
"ardınca,",1
alanın,1
ikidir:,1
mələk.,1
43.,1
"Cavanlıq,",1
güzaran.,1
"varındır,",1
tapmaz,1
44.,1
Qoymazdı,1
ötən.,1
"Namussuz,",1
"daşa,",1
lövhinə,1
etməliykən.,1
45.,1
İnanmazdım,1
"qovuşar,",1
Qovuşar,1
"qovuşdu,",1
"neçin,",1
qaçır,1
adamlar?,1
46.,1
Bilikli,1
zərərdir,1
Gücsüzlük,1
"qüdrətdir,",1
hünərdir,1
"biliksizlikdir,",1
"""bilmirəm""",1
sipərdir,1
47.,1
aşağıda,1
oturmuşsa,1
"sədrsən,",1
kəmqədrdir.,1
Cah-cəlallı,1
"qurulmuş,",1
Dairənin,1
"otursa,",1
sədrdir.,1
48.,1
Rütbəm,1
hümmətimlə,1
Hümmətim,1
rütbəsindən,1
sərasər.,1
"Xudavənda,",1
uyğunsuz,1
mən?,1
neçin,1
gəlmir,1
taleyimlə,1
işlər?,1
rütbəmi,1
hümmətimə,1
Hümmətimi,1
rütbəm,1
bərabər.,1
49.,1
"torpağınam,",1
50.,1
"sözlərim,",1
Qızıla,1
"türk,",1
deyləmli,1
51.,1
yerişdə,1
yamsılasa,1
Qarğadır,1
səkməz,1
"düzəltsin,",1
düzəldər,1
"qabıqdan,",1
Bənzəsə,1
ilanotu,1
görünüşcə,1
52.,1
"cahandan,",1
İstəyim,1
"azadlıqdır,",1
53.,1
səhhətim,1
Qızdırma,1
"düzəltsəm,",1
şərbətim,1
Qurumuş,1
"salarsam,",1
Dərdü,1
54.,1
Eşşəyini,1
"şəhvətin,",1
Şəhvət,1
"bəlalıdır,",1
Söndürər,1
55.,1
pisliyimə,1
danışmış,1
pisləyir,1
"cürə,",1
təriflərəm,1
artığam,1
56.,1
qüssələnmə,1
Allahdandır,1
yaxşı-yaxşı,1
dost-düşməndən,1
"güzaranına,",1
dostlardan!,1
"arxalanıb,",1
əncam,1
kinli,1
"hünərin,",1
"qorxub,",1
çalışarsan,1
tənəsinin,1
Kəmala,1
nərdivan.,1
Dostunsa,1
xətərə,1
etməyirsə,1
"şüurun,",1
57.,1
"böyüksə,",1
adlanar,1
"çalarsa,",1
adlanar.,1
vurarsa,1
hökmdar.,1
58.,1
qudurtsa,1
fəlakətə.,1
sahibin,1
möhnətə.,1
Sərf,1
xidmətə.,1
səpələrsə,1
döndərər,1
nemətə.,1
59.,1
"çəkərsəm,",1
kəsməmişəm,1
Layiqəm,1
"töhfənə,",1
"nolar,",1
60.,1
Buludum,1
Günəştək,1
çaxar.,1
"dəbirsən,",1
"düzəm,",1
"xəbis,",1
Cəlladla,1
61.,1
Zəmanədə,1
xəstələnən,1
"görməmiş,",1
Hiyləgərlik,1
əhlindən.,1
62.,1
gələcək.,1
"keçirsə,",1
güləcək.,1
şəfəqlərdən,1
"ala-ala,",1
Qəddinə,1
xələtlər,1
biçib,1
tikəcək.,1
Nura,1
"Əzablı,",1
bitəcək.,1
63.,1
verdiyimdən,1
əsrara,1
Nələrə,1
qadirdir,1
Şahlardan,1
layiqcə,1
aldığını,1
Bədxaha,1
miniətsiz,1
bağışlar,1
yandan.,1
64.,1
yaxşılığı,1
sınanar,1
Qaydadır,1
sarımsaq,1
sınayar.,1
65.,1
narahatam,1
mən:,1
şübhələr,1
yaşayır,1
qoşa.,1
"mədhim,",1
mükafatın,1
xoşa.,1
66.,1
bilir:,1
nəzmü,1
"nəsrdə,",1
Boyanım,1
"sudursa,",1
sazişi,1
görülmüş,1
birləşdirir,1
axşam-səhər.,1
"ərəbcə,",1
"farsca,",1
"həcv,",1
67.,1
"""Yar""ı",1
"""Mar""",1
"bətərdir,",1
Marın,1
zəhərindən,1
zəhəri.,1
Yarlar,1
mar,1
"olsalar,",1
Yarların,1
ciyəri.,1
"təriflədikcə,",1
Yağdırır,1
bəlaləri.,1
68.,1
haqqlısan,1
"dostun,",1
aşinan.,1
sayca,1
Dostlarınsa,1
kimiyalardan.,1
69.,1
Üzrünü,1
Xuda!,1
verdiyini,1
Etdiyi,1
"barigahında,",1
Unudulmalıdır,1
xəta.,1
70.,1
Şadlıqda,1
"qəflətdən,",1
"ağıldan,",1
Çəkinib,1
həqiqətlə.,1
"rənglidən,",1
"ağılla,",1
qəflətlə!,1
71.,1
dərdimə.,1
baxtımın,1
"ağart,",1
xəttimə!,1
72.,1
"rəvandır,",1
təbimdən,1
varlanıram,1
qazmadıqca,1
73.,1
Mənuçöhr,1
Salardan,1
gün:,1
Salar?,1
Müdrikdə,1
kərimdə,1
girdar.,1
74.,1
yaradanın,1
"sirrinə,",1
Nəqşəsində,1
"Amandır,",1
əsrar.,1
zinhar!,1
75.,1
Kərəmlə,1
vəfanın,1
cinsdən,1
"kəsilmişdir,",1
Hanı?,1
Kərəmə,1
mərsiyəylə,1
vəfanı.,1
76.,1
Örtülü,1
Dostunam,1
sənin!,1
"sədaqətlə,",1
riayətlə,1
"Son,",1
içiməyəsən.,1
üstümə.,1
77.,1
Ata,1
Düdümana,1
oğul,1
meşədən,1
Nərəsi,1
meşədə,1
qalacaq...,1
vurğunuq,1
"gözəlliyini,",1
vuruldu,1
tamamən,1
atəşlə,1
vurulma,1
"əridər,",1
Dəmirçi,1
pərəstiş,1
etdirər.,1
"camal,",1
"yaşlarında,",1
iradəsindən,1
"alarsa,",1
Xaqan,1
peykər,1
etdirər...,1
ədalətilə,1
"cilalansın,",1
Pasdan,1
"təmizlənib,",1
öyünsün,1
xatirin,1
dövlətlər,1
Əzminlə,1
sazlayıb,1
Dava,1
etdirərsə,1
şahpər,1
"Mehrin,",1
"bağışlayar,",1
Günəşdə,1
par-par,1
"çökər,",1
"güzgüyəm,",1
iradənlə,1
"müştəri,",1
işləyər.,1
İslanmış,1
adətdir:,1
"tərləsə,",1
çirkinləşər.,1
ucuna,1
mehrdən,1
"cövhər,",1
Əksini,1
"tutuquşu,",1
kəlməni,1
dedirdər.,1
"almışsa,",1
"görünməsin,",1
Aqillər,1
"gümüşü,",1
"satsa,",1
"düşmə,",1
Məncə,1
"ayırmaz,",1
"silsən,",1
Paslı,1
açmasam,1
daim.,1
"çıxmırsa,",1
qovulmaqdan,1
açandır,1
qüsurlular,1
sevməzlər,1
rədifinə,1
"gəlməsəydi,",1
etməzdi.,1
zərrəsini,1
versə.,1
cəlalın-şövkətin,1
tutsun.,1
Misgərlər,1
misdən,1
hazırlasın.,1
alovludur,1
"ağzım,",1
"yansın,",1
"adın,",1
əzizi!,1
alovlandı,1
"yüngüləm,",1
"gəmiyəm,",1
dəmirdəndir,1
sükanım.,1
ağırlığım,1
məkanım.,1
Qaspax,1
ayrılar,1
Ayrıldı,1
ruhum.,1
"təşnəyəm,",1
qapanından,1
olarmı,1
özgələrdən?,1
Zamanım,1
müftə,1
əsirgəyir.,1
xəstəyəm,1
izim,1
"şairəm,",1
şöhrətimlə,1
şanım.,1
dəyişmişəm,1
sanım,1
yoxmuş!,1
yağdırar,1
yıxsa,1
"kəsi,",1
kölgəsi.,1
Ruzigarda,1
nadirən.,1
nöqtəsiz,1
"zərləri,",1
nərddə,1
udmuşdur,1
hərifləri.,1
Pəncü-yek,1
oynamış,1
do-şeş,1
hesablar,1
do-yek.,1
yaxşılıqla,1
"utandırmadan,",1
Pisliklə,1
Acgöz,1
doğulmamışam.,1
caynağından,1
sınarmı?,1
gücüylə,1
alınarmı?,1
"Adətən,",1
arılar,1
"vızıldar,",1
arzularmı,1
vızıldamaq?,1
vurubdur,1
Sancır,1
"halqalar,",1
dişsiz,1
"ağızlar,",1
"ağızsız,",1
Doğrayar,1
"meyvəli,",1
"budaqları,",1
eləcə,1
kəsir,1
ayaqları.,1
"halqadır,",1
köpək?,1
Qapır,1
baldırımı,1
qudurmuş,1
ittək.,1
"birbaş,",1
düzəlmir,1
işlərə,1
əncam.,1
"gerçəkdir,",1
çevriləcəkdir.,1
səbirlə,1
dizimi,1
"qucaqlayıb,",1
Acizliyim,1
könlümlə,1
salar.,1
ətəklərimi,1
"doldurar,",1
basdıraram.,1
zəfəranı,1
"yazım,",1
qısır,1
bəxtimi,1
uşağa,1
qoyar.,1
çəkilir.,1
əfqandan,1
əriyər.,1
ciyərlərimi,1
"yaxıb,",1
Dəclələr,1
axıtdım.,1
kökünü,1
Təkrar,1
təlaşla,1
füzulluğa.,1
təndiri,1
"tutubsa,",1
təndirə,1
qapaq,1
qoymağa.,1
bacında,1
dünənki,1
gülümsünməz.,1
Təhəmtənin,1
dağın,1
"çapıldı,",1
məxzənində,1
qorunur.,1
"axıtdı,",1
Qopan,1
müsəxxər,1
tarlada,1
xərmən,1
salam.,1
Bəhmənə,1
çəngini,1
edəm,1
Boğazım,1
arğana,1
"ilboyu,",1
ahusu,1
yediyim,1
Qonub,1
ötərəm.,1
yüklənəcək.,1
Qəmlə,1
yüklü,1
"dərirəm,",1
çöküntüdür.,1
içindən,1
"Simurğam,",1
munisim,1
gülşəndən,1
nəsimini,1
səmumu,1
yaxmışam.,1
fəqr,1
"piridir,",1
Nəfsimə,1
verdim.,1
gülxanəyə,1
gülxanın,1
biyanı,1
yükləyib,1
udunun,1
"müridəm,",1
brəhməndən,1
alım.,1
dəvə-pişik,1
"oynayırsa,",1
sağər.,1
məzəmmətlə,1
"usansın,",1
Uşaqda,1
"lövhəyə,",1
sapana,1
"çatmamış,",1
Rəxşim,1
yabıya,1
minməliyəm.,1
Müşklü,1
"ahu,",1
"keçi,",1
öküzüm,1
ladən,1
etməliyəm.,1
Böyüklüyümlə,1
"duram,",1
təvazökarlıqla,1
əzsə,1
"sevməliyəm,",1
Quduz,1
"hədələrsə,",1
"Gedərəm,",1
xərabəsi,1
məskənə,1
çəkməliyəm.,1
kəsif,1
bağlanmış,1
hərləyən,1
"öküzəm,",1
yağa,1
yetirərəm.,1
Cahandakı,1
var-dövlətə,1
uyub,1
"sarılsa,",1
qopmayan,1
Göyərçinəm,1
"aparam,",1
"döşürsəm,",1
dəstədən,1
qalaram.,1
yetirər.,1
üçlük,1
səkkizliyi,1
cibin,1
cəmdək,1
"yaranmamış,",1
pətək,1
"arısıyam,",1
nemətim,1
çiçəkdir.,1
"isti,",1
fətirlə,1
süfrəmi,1
müzəyyən,1
"Günəşlə,",1
"qaneyəmsə,",1
ovuntusu,1
toplayım?,1
Nəsreyn,1
quşla,1
bəzəyini,1
tamamlayar.,1
Təvəkkül,1
şahdır?,1
Şübhəm,1
Allahdır.,1
gətirmək,1
vacibdir?,1
Fəzilətimi,1
"anlamazlar,",1
"etməzlər,",1
fəzlimi,1
cəhrə,1
"gətirdilər,",1
qarətə,1
Ahimdən,1
"sönüb,",1
Zöhrədən,1
qopar.,1
dul,1
"doğmamış,",1
"əyib,",1
açım.,1
"yazmaram,",1
Düşünmə,1
sənətdən,1
əppək,1
"""sənsəni""",1
duram.,1
"nəfəsim,",1
nitqimin,1
Hümmətimlə,1
Kəlim,1
diləyim?,1
çiləyim?,1
"təbibəm,",1
arzumla,1
Məkkəyə,1
Təbrizə,1
"Ərzurum,",1
Arran,1
çağırar.,1
"Ərzurumdur,",1
qəsdm,1
"Arrandır,",1
yerlərə,1
apararam,1
"yuvama,",1
danəni,1
ətəklərdən,1
qapmalıyam.,1
Mənijə,1
Bijənlə,1
yalvarar,1
"şeirimdən,",1
Bijənin,1
saçım.,1
Ruhum,1
Rahatlığın,1
pərisi,1
qəlbimi.,1
barışdıracaq,1
"arada,",1
ortalıqdan,1
Qalmışdı,1
"kölgəm,",1
nişanım,1
silinmişdir,1
Evimin,1
baca,1
"söküldü,",1
Astanası,1
səqfi,1
oyununda,1
"şeşxanaya,",1
yeddini,1
sanaya.,1
axdıqca,1
döndərmişdir,1
duzlağa.,1
Atdığı,1
işləyib,1
"sümüyə,",1
çulğaladı,1
yeri.,1
getməyəcək,1
dostumdan,1
səhər-səhər,1
uçmuş.,1
qalxmadım,1
yatırdı,1
ayağımın,1
qoyulmuşdu,1
sayaq?,1
"Qalxardı,",1
göstərərdi,1
Zöhhak,1
ilanlarıyla,1
sarınmışdır,1
"ayağım,",1
Onunçundur,1
yağdırmağım.,1
sarılmış,1
əfi,1
"ilandan,",1
Tavadakı,1
"çəkərkən,",1
təndir,1
alovlanar,1
ağzımdan,1
Sataşdıqca,1
"məhbəsin,",1
yaraları,1
qovr,1
həzin-həzin.,1
keşikçim,1
yuxum,1
qovulmuş,1
qapmış,1
Bununçundur,1
yaşımdan.,1
"buxar,",1
ahdan,1
dönür,1
danəsinə,1
tökdüyüm,1
"yaşından,",1
Qıçımı,1
topuğumdan,1
novdandan,1
qızararaq,1
"əriyir,",1
səslənib,1
"""ələman""",1
deyir?!,1
xalxalımı,1
Zınqrov,1
ucaldı,1
Zəifləmiş,1
"telə,",1
Divarlar,1
"rəngimi,",1
Kəhkəşan.,1
Tikanlığın,1
çırpınan,1
Ümidimi,1
kəsmişəm,1
gülündən.,1
"İnsaf,",1
qalmamışkən,1
Etdiyim,1
"haraydan,",1
fayda?..,1
doymuş,1
Mədəmin,1
çörəyə.,1
"olurkən,",1
bədən?,1
Ölürkən,1
tapılarmı,1
güdən?,1
Torpaqdan,1
tikənlər,1
Tikdikləri,1
"saraylar,",1
kaşanələr,1
uçuldu.,1
"dalğalandı,",1
dərzini,1
dükanıdır,1
"çağından,",1
damcı-damcı,1
bıçağından.,1
"cəmdəyi,",1
"köklük,",1
arıqlıq,1
düşündürür,1
kəsi.,1
"Yağlı,",1
mənimsəmiş,1
tikəm,1
"arıq,",1
bahadır,1
Dükanda,1
"döş,",1
"qabırğa,",1
İstədiyi,1
tikəni,1
vermir,1
kəsə.,1
Abır-həya,1
qalxır,1
"ortadan,",1
Nəyin,1
sürüsü,1
çoban?,1
uzaqlaşdı,1
"karivan,",1
palçıqda,1
"zərbəsindən,",1
Türkmən,1
vergisindən.,1
Arzulardım,1
"sədaqət,",1
"ilqar,",1
Ümidlərim,1
"fərasətsiz,",1
anlamaz,1
"böyüklərdən,",1
məskən.,1
edirdim,1
səhvimi,1
iqrar.,1
Qardaşlar,1
nifaqdan.,1
məhsuludur,1
gündəlik,1
boyunca,1
həmdəmim.,1
törətmiş,1
yelkənli,1
Fırtınalar,1
"qoparan,",1
külək.,1
möminlər,1
Xilas,1
Çalışır,1
öldürsə,1
Qisasını,1
206.,1
baxsa,1
"heyrətlənməz,",1
qısqanaraq,1
"afət?""",1
207.,1
"Züniar,",1
"bayramı,",1
hamı.,1
çəlipa,1
Sədə,1
axşamı.,1
208.,1
qırdı.,1
"Sarsıldı,",1
209.,1
həmdərdin,1
odunla,1
candandır.,1
210.,1
söylər?,1
soruşdun.,1
"eylər.""",1
211.,1
"batdım,",1
Qəbrimdə,1
tikanlar,1
bitəcək,1
qədəhdə,1
212.,1
alçaqlara,1
213.,1
rafizilər,1
"şeytandır,",1
"bidin,",1
bimandır.,1
xariçi,1
nadandır.,1
214.,1
"götürdüm,",1
bilirsən?,1
Dövrandan,1
gətirdim?,1
"şamıyam,",1
sönsəm,1
"dönərəm,",1
"camıyam,",1
sınanda,1
215.,1
nəsibin,1
"himmətdirsə,",1
axtarma.,1
"sapma,",1
Mümkünsə,1
piyada,1
216.,1
kədərxanəni,1
borcunu,1
217.,1
Qəsdən,1
əhliylə,1
nakəsdən,1
1,1
"Xaqanı,",1
günəşiyəm,1
Üstünəm,1
əsrimin,1
şairlərindən.,1
Sözümə,1
erkən.,1
çevrilər,1
fələkləri,1
gülabımı,1
"vursa,",1
Görməz,1
dərdi-sər.,1
4,1
Kölgədə,1
qalmaram,1
kal,1
"meyvətək,",1
"Günəşəm,",1
gərdişim,1
Kişilikdə,1
"olmayanların-,",1
"Namərdəm,",1
salmasam,1
ləçək.,1
hümmətlə,1
yaşasan,1
Olmazsan,1
"mənsəbə,",1
nökər.,1
başdır,1
piyadələr.,1
çəkəndən.,1
7,1
qopartdım.,1
Sözlərim,1
baldan,1
"şirindir,",1
Təbimin,1
şəkərin,1
qatdım.,1
8,1
"bəndən,",1
Sevsəm,1
şəhərinizi,1
"sanıram,",1
döndərsəm,1
Kəbədən.,1
9,1
xoşluqla,1
almadınsa,1
kam.,1
et:,1
gəlməmisən,1
10,1
"alovlandırdın,",1
yandırdın.,1
öyrəndin,1
zalımlığı?,1
usandırdın.,1
11,1
Uçanda,1
nalını,1
qalacaqdırmı?,1
12,1
"zaru-pərişan,",1
yanmışam,1
"aşiqinəm,",1
13,1
"qəmxar,",1
kilsədə,1
xaçtək,1
hörülən,1
zünnar!,1
14,1
"silən,",1
eydeyən,1
qurtararsan,1
15,1
"Aydan,",1
"Pəri,",1
"Ağlımı,",1
"əlimdən,",1
məqsədin?,1
16,1
öpdükcə,1
Hərarət,1
17,1
çalışmış,1
arzumuzu,1
Hüsnündə,1
qoymamış,1
18,1
qamətdə,1
Məğrib,1
Günəşinin,1
"şəfəqləridir,",1
xətlər.,1
19,1
Hüsnündən,1
20,1
"zülfünü,",1
arxana,1
oynat!,1
durum,1
"Gözəlim,",1
şərait,1
yarat!,1
21,1
Yatanda,1
yuxumdan,1
çıxmır,1
"Oyandım,",1
fikrimdə,1
vüsalın.,1
"Dinimi,",1
halalın.,1
22,1
şadlanıb,1
gülüm.,1
"qalsam,",1
açılar,1
dilim.,1
23,1
"divanəsiyəm,",1
pərvanəsiyəm.,1
nilufəri,1
"camalının,",1
məstanəsiyəm.,1
24,1
"simayə,",1
Saldı,1
ötəri,1
sayə.,1
"mələyi,",1
düzünü,1
dayə?,1
25,1
səfərdə,1
Saldım,1
salaraq,1
"atəşini,",1
Yanmışam,1
26,1
Kədərlə,1
xəfif,1
"küləksən,",1
"əssən,",1
tarmar.,1
27,1
dözərək.,1
iqtidar,1
28,1
fəraqından,1
andı,1
29,1
gəlmişdir,1
Nəsimin,1
Acanda,1
gülzar.,1
"vəfasızım,",1
Bilirsən:,1
qəmxaram,1
31,1
dolandı,1
Utanıb,1
"saraldı,",1
üfüqdə,1
"batdı,",1
32,1
"sultan?""",1
"ehsan!""",1
"""Şah",1
"qaytarasan"".",1
33,1
"yanındadır,",1
qovuşsun,1
bədənə.,1
34,1
"Gözəlsən,",1
qoymuşdur,1
35,1
"xəlvətdə,",1
"dilbar,",1
dolamışdı,1
qapının,1
36,1
Ağırdır,1
hicri,1
Yüngüldür,1
olmaqdan.,1
37,1
"saçınla,",1
bitmə,1
zaman!,1
"pərdəndə,",1
"sabah,",1
yuban!,1
38,1
Hüsnüntək,1
"Ayda,",1
sevənlərin,1
yuxusu.,1
"""Vay",1
"su?""",1
39,1
yarıma,1
almağı,1
"diləyirsə,",1
40,1
səs-səsə,1
"quşlar,",1
"qoşarkən,",1
"olaydıq,",1
41,1
düşməmişdir,1
"dilimdən,",1
Yadımdan,1
çıxmadın,1
xəyalda,1
çəkiləndə,1
vücudumla,1
42,1
qəfəsin,1
"quşudur,",1
Düşməyə,1
çalışır,1
"qəfəsinə,",1
43,1
"nilufər,",1
dirilərəm,1
44,1
yaratmaq,1
uçuram,1
45,1
"şadlanan,",1
hicrindəndir,1
46,1
qəmər!,1
"yırtma,",1
həzər!,1
gecə!,1
Açarı,1
səhər!,1
47,1
axdı.,1
dəyərsə,1
"kaş,",1
şairin,1
baxtı.,1
48,1
adamlarla,1
Mümkünmü,1
yaransın,1
karvan!,1
49,1
"odunda,",1
"Hindlidir,",1
yanan.,1
Qəzəbli,1
yetirmə,1
"bölünmüş,",1
"Gəlmişsən,",1
qayıtma,1
51,1
ülkərə,1
Lalənin,1
bağrıdır,1
Hicrində,1
qönçətək,1
nərgizinlə,1
52,1
həyəcanla,1
döyünür,1
"basdıracağam,",1
Eşitsin,1
naləsin,1
gəlib-gedən.,1
53,1
"kənddə,",1
obada.,1
Əba,1
qurşağıtək,1
"bağlandılarsa,",1
ortada.,1
54,1
Saldın,1
quşumu,1
"toruna,",1
ucbatından,1
55,1
Vurub,1
dağıtdığın,1
Vurduğun,1
"şikarın,",1
hayına,1
Təqsiri,1
sal!,1
56,1
İçimdə,1
yanğın,1
"həyəcan,",1
57,1
"məhəbbət,",1
qarət.,1
səadət.,1
58,1
etmir,1
dolansın,1
zaman?,1
"keçərdisə,",1
59,1
"qəm-kədər,",1
şadlanaram,1
mərhəmətli,1
qüssədən!,1
60,1
yatmadım,1
"""Əhdə",1
Çiyin,1
"""Xam",1
"xəyaldasan!""",1
61,1
alovlandırdı.,1
"Ağlamaq,",1
sızlamaq,1
həsrətin,1
qandırdı.,1
62,1
inciməyim,1
"dodaqlarınla,",1
kirpiklə,1
nəştərini,1
63,1
"Dilbərim,",1
"çövkan,",1
tutursan.,1
Hicrana,1
tapşırma,1
64,1
Dərvişdə,1
hökmdardır.,1
"göyəcən,",1
bilməkdə,1
pərgardır.,1
65,1
qoymursa,1
çatım,1
laməhalə.,1
gəlim,1
zəvalə.,1
66,1
yoxlardı,1
"Məlumdur,",1
67,1
"sevirəm,",1
Saraltma,1
"Razısan,",1
qətlime,1
fərman.,1
68,1
"bəzəyir,",1
müvafiq,1
bahardır,1
gecəylə,1
"gündüz,",1
baharda,1
69,1
"gedirəm,",1
"Getsən,",1
70,1
zülmətini,1
qovmuşdur,1
dilbər!,1
yatacaq,1
gözlər.,1
71,1
Zəhmətsiz,1
nəsibim,1
soruşuram,1
hal-əhval.,1
birləşir,1
xəyal.,1
72,1
qurtarar.,1
"varınsa,",1
"heçdir,",1
73,1
etdinsə,1
"Öldürmə,",1
istəmir.,1
"tutmusan,",1
Ucarsa,1
74,1
"Ancaq,",1
inadından,1
dönmür,1
"""Əmrin",1
"yar?""",1
75,1
canam,1
ümmanam,1
"""Səbirli",1
"ol""",1
pərişanam,1
76,1
"Dimnə,",1
düzümü,1
"əyirsən,",1
Nəsr,1
"aslandır,",1
Şətrəbə,1
Quyudan,1
Quyuya,1
qəsrdən.,1
77,1
Daşlara,1
çarparaq,1
axdıq,1
Döşə,1
taxdıq,1
dincəlmədik,1
"Getdik,",1
önə,1
78,1
"görəntək,",1
Bayəzid,1
Bəstami,1
ibadətgahdan.,1
79,1
olmuşlar,1
"nökər,",1
süpər.,1
ovlayar,1
şikara,1
leşkər.,1
80,1
"mehmansan,",1
"səninkidir,",1
canansan.,1
"dirilərəm,",1
"dərdsən,",1
dərmansan.,1
81,1
"gecəydi,",1
mənasının,1
nurilə,1
doğur,1
evimə,1
82,1
əfvimi,1
dilədim,1
yetirdim,1
"borcumu,",1
83,1
etmədim,1
"dilbərə,",1
Günaha,1
batmadım,1
kərə.,1
"Baxmadı,",1
tövbələrə.,1
84,1
Ləhəb,1
önünlə,1
biədəb,1
85,1
Əzəlkindən,1
şirinzəbansan.,1
alansan.,1
86,1
vurursan,1
əqrəbtək,1
sancırsan,1
nəştər.,1
"parça-parçadır,",1
tənələr.,1
87,1
Hicr,1
şan-şan.,1
Məndəsə,1
titrədən,1
88,1
nəfsdə,1
təmizsən,1
İnanma,1
kəsilsə,1
"boynun,",1
Sillə,1
vurmaqdansa,1
89,1
"saralmalıdır,",1
Arabir,1
almalıdır.,1
"alanın,",1
Cibində,1
90,1
"kənar,",1
"şənsən,",1
91,1
Düşürsən,1
Cırırsan,1
get-gedə,1
örtüyün.,1
gəlməzsən,1
"rəhmə,",1
92,1
Xəyanət,1
Xainlər,1
qurtarmaz,1
qığılcımdan,1
alışar,1
"xırman,",1
xəyanətlə,1
93,1
elədiyin,1
"ağladı,",1
"qatil,",1
di,1
bəsdir!,1
94,1
Qulağım,1
"səsdəydi,",1
"Yorulub,",1
daldı.,1
95,1
qaçmışam,1
kənar.,1
Sərçətək,1
96,1
çəkmirsən,1
gözləmirəm,1
üzrlə,1
edəcəksən.,1
97,1
gözmü,1
kədər.,1
Dilimiz,1
nitqimiz,1
"susdu,",1
Dərddən,1
dağlandı,1
98,1
99,1
"hicrindən,",1
"xasiyyətindən,",1
100,1
şuxdan,1
sevgisinə,1
etibar.,1
Dilinə,1
101,1
"həvəs,",1
Öpmüşdür,1
"dəymişdir,",1
karıma,1
102,1
qanunun,1
dəyişər,1
103,1
Cadugər,1
104,1
Nurlandı,1
şamlarıyla,1
məşəlilə,1
"çöl,",1
"şəfəqləriylə,",1
105,1
Yandırıb,1
106,1
"işıqlanar,",1
Badəylə,1
Meysiz,1
107,1
"bitməmiş,",1
Doldur,1
piyaləmi,1
108,1
tutunca,1
Alışdı,1
ondakı,1
109,1
qəmlənəndə,1
"dostdur,",1
ağılsa,1
cilovu,1
yəhərdən,1
110,1
söyləyim,1
yandıraram,1
111,1
Güldü,1
xəyalınla,1
"çəməni,",1
cilalandı,1
səni.,1
süsəni.,1
112,1
"qüsuru,",1
Parlayar,1
Artar,1
qüruru.,1
113,1
Çətinsə,1
Xızrtək,1
"Gecəli,",1
gündüzlü,1
Şahiddir,1
ülkər.,1
114,1
bənövşəni,1
taxdı,1
qulağa.,1
Zülfünə,1
bağa.,1
115,1
vermərəm,1
incəltdi,1
Lap,1
dönmüşəm,1
deməkdən.,1
116,1
"Xaçpərəst,",1
ağbəniz,1
"eşqilə,",1
Danışdım,1
Abxazda,1
