term_id,token,term_frequency,document_frequency
39346,yanǝdir,1,1
39347,yanəsi,1,1
39348,yanəsidir,1,1
39349,yapa,1,1
39350,yapalaqlar,1,1
39351,yapalaxlar,1,1
39352,yapar,1,1
39353,yaparam,1,1
39354,yapasan,1,1
39355,yapmağa,1,1
39356,yaprağı,1,1
39357,yaprağə,1,1
39358,yapıcı,1,1
39359,yapıncılı,1,1
39360,yapışar,1,1
39361,yapışdırmışdı,1,1
39362,yapışdırıram,1,1
39363,yapışsa,1,1
39364,yaqan,1,1
39365,yaqasın,1,1
39366,yaqdın,1,1
39367,yaqdınsa,1,1
39368,yaqma,1,1
39369,yaqmayalar,1,1
39370,yaqub,1,1
39371,yaquba,1,1
39372,yaqublu,1,1
39373,yaqutum,1,1
39374,yaqutunu,1,1
39375,yaqutü,1,1
39376,yaradanda,1,1
39377,yaradandı,1,1
39378,yaradanım,1,1
39379,yaradanın,1,1
39380,yaradarkən,1,1
39381,yaralamaqla,1,1
39382,yaralandı,1,1
39383,yaralanmış,1,1
39384,yaraları,1,1
39385,yaralarım,1,1
39386,yaraların,1,1
39387,yaralıdır,1,1
39388,yaralıları,1,1
39389,yaralısan,1,1
39390,yaralıyam,1,1
39391,yaramaza,1,1
39392,yaramazlara,1,1
39393,yaramazlıq,1,1
39394,yaramazın,1,1
39395,yaramazını,1,1
39396,yaramdan,1,1
39397,yaramiyə,1,1
39398,yaramı,1,1
39399,yaranal,1,1
39400,yarandığı,1,1
39401,yarandığını,1,1
39402,yarani,1,1
39403,yaranmamış,1,1
39404,yaranmayıb,1,1
39405,yaranmışdır,1,1
39406,yaransa,1,1
39407,yaransın,1,1
39408,yaranı,1,1
39409,yaranıbdır,1,1
39410,yaranıdır,1,1
39411,yaranırsan,1,1
39412,yaraqlı,1,1
39413,yararlar,1,1
39414,yarasa,1,1
39415,yaratdım,1,1
39416,yaratdığnı,1,1
39417,yaratdığı,1,1
39418,yaratmaq,1,1
39419,yaratmaqda,1,1
39420,yaratmaqdır,1,1
39421,yaratmaqla,1,1
39422,yaratmışam,1,1
39423,yaratmışdı,1,1
39424,yaratsa,1,1
39425,yaratsam,1,1
39426,yaratsın,1,1
39427,yaraşar,1,1
39428,yaraşarmı,1,1
39429,yaraşmırsa,1,1
39430,yaraşıqdı,1,1
39431,yaraşıqdır,1,1
39432,yaraşıxda,1,1
39433,yaraşıxlıydı,1,1
39434,yardı,1,1
39435,yardım,1,1
39436,yardımıyla,1,1
39437,yardə,1,1
39438,yardən,1,1
39439,yardəndir,1,1
39440,yaridən,1,1
39441,yarilǝ,1,1
39442,yarimə,1,1
39443,yarin,1,1
39444,yariğarım,1,1
39445,yarla,1,1
39446,yarlar,1,1
39447,yarların,1,1
39448,yarlı,1,1
39449,yarlığayın,1,1
39450,yarlərə,1,1
39451,yarması,1,1
39452,yarpaqda,1,1
39453,yarpaqla,1,1
39454,yarpaqlarını,1,1
39455,yarpağa,1,1
39456,yarpağın,1,1
39457,yarpağına,1,1
39458,yarpağısan,1,1
39459,yarpızlılar,1,1
39460,yarpızlıqda,1,1
39461,yarpızlıya,1,1
39462,yarsız,1,1
39463,yaru,1,1
39464,yarub,1,1
39465,yarğu,1,1
39466,yarğusunu,1,1
39467,yarıb,1,1
39468,yarıdı,1,1
39469,yarıdırdıq,1,1
39470,yarılır,1,1
39471,yarımadıq,1,1
39472,yarımaq,1,1
39473,yarımla,1,1
39474,yarımsaqqalı,1,1
39475,yarınam,1,1
39476,yarının,1,1
39477,yarısında,1,1
39478,yarıya,1,1
39479,yarəli,1,1
39480,yarələr,1,1
39481,yarəm,1,1
39482,yarəndən,1,1
39483,yarəsi,1,1
39484,yarəsini,1,1
39485,yasaladılar,1,1
39486,yasaqlı,1,1
39487,yasar,1,1
39488,yasindir,1,1
39489,yasinü,1,1
39490,yaslanır,1,1
39491,yassar,1,1
39492,yastanur,1,1
39493,yastanır,1,1
39494,yastılanıb,1,1
39495,yastıq,1,1
39496,yastığı,1,1
39497,yastığımdır,1,1
39498,yasın,1,1
39499,yasına,1,1
39500,yasəminimdir,1,1
39501,yasəməndən,1,1
39502,yasəmənü,1,1
39503,yat,1,1
39504,yatacaqsan,1,1
39505,yatam,1,1
39506,yatardı,1,1
39507,yatasan,1,1
39508,yatağ,1,1
39509,yatağı,1,1
39510,yatağıdır,1,1
39511,yatağına,1,1
39512,yatağının,1,1
39513,yatdım,1,1
39514,yatdığı,1,1
39515,yatdığınız,1,1
39516,yatgilən,1,1
39517,yatmamışdı,1,1
39518,yatmaram,1,1
39519,yatmasa,1,1
39520,yatmasın,1,1
39521,yatmağı,1,1
39522,yatmır,1,1
39523,yatmış,1,1
39524,yatmışdı,1,1
39525,yatrmş,1,1
39526,yatsın,1,1
39527,yatıbdır,1,1
39528,yatırdı,1,1
39529,yatırmışdır,1,1
39530,yatışdılar,1,1
39531,yava,1,1
39532,yavnı,1,1
39533,yavru,1,1
39534,yavuq,1,1
39535,yavuğa,1,1
39536,yavər,1,1
39537,yavəri,1,1
39538,yavərim,1,1
39539,yaxalıq,1,1
39540,yaxam,1,1
39541,yaxan,1,1
39542,yaxanda,1,1
39543,yaxaq,1,1
39544,yaxarsa,1,1
39545,yaxasıdır,1,1
39546,yaxasında,1,1
39547,yaxasız,1,1
39548,yaxaya,1,1
39549,yaxdi,1,1
39550,yaxmadıvü,1,1
39551,yaxmış,1,1
39552,yaxmışam,1,1
39553,yaxmışdı,1,1
39554,yaxıbsan,1,1
39555,yaxıldı,1,1
39556,yaxılır,1,1
39557,yaxına,1,1
39558,yaxındırmu,1,1
39559,yaxınlarının,1,1
39560,yaxınlaşdı,1,1
39561,yaxınlaşdırır,1,1
39562,yaxınlıqdan,1,1
39563,yaxınnaşanda,1,1
39564,yaxınına,1,1
39565,yaxşicə,1,1
39566,yaxşlı,1,1
39567,yaxşılardan,1,1
39568,yaxşılaşdı,1,1
39569,yaxşılıqdan,1,1
39570,yaxşılıqla,1,1
39571,yaxşımıdır,1,1
39572,yaxşını,1,1
39573,yaxşısan,1,1
39574,yaxşısın,1,1
39575,yaxşısısan,1,1
39576,yayacaqsan,1,1
39577,yayan,1,1
39578,yayanda,1,1
39579,yayanımdır,1,1
39580,yayaram,1,1
39581,yaydandır,1,1
39582,yaydürür,1,1
39583,yaydıqları,1,1
39584,yaydığı,1,1
39585,yayin,1,1
39586,yayinə,1,1
39587,yaylaqlar,1,1
39588,yaylaqlardan,1,1
39589,yaylaqlarına,1,1
39590,yaylayan,1,1
39591,yaylağı,1,1
39592,yaylı,1,1
39593,yaylım,1,1
39594,yaylıq,1,1
39595,yaylıqla,1,1
39596,yayma,1,1
39597,yaysa,1,1
39598,yayü,1,1
39599,yayılacaq,1,1
39600,yayılajax,1,1
39601,yayılar,1,1
39602,yayıllıyıbsan,1,1
39603,yayılmış,1,1
39604,yayılmışdır,1,1
39605,yayılsın,1,1
39606,yayılı,1,1
39607,yayılır,1,1
39608,yayınanda,1,1
39609,yayında,1,1
39610,yayǝ,1,1
39611,yazacaqdır,1,1
39612,yazacaqsan,1,1
39613,yazadək,1,1
39614,yazamaz,1,1
39615,yazana,1,1
39616,yazaraq,1,1
39617,yazardı,1,1
39618,yazarsa,1,1
39619,yazarsam,1,1
39620,yazdılar,1,1
39621,yazdın,1,1
39622,yazdır,1,1
39623,yazdığınızı,1,1
39624,yazila,1,1
39625,yazma,1,1
39626,yazmadı,1,1
39627,yazmalı,1,1
39628,yazmalıdır,1,1
39629,yazmaqdan,1,1
39630,yazmaz,1,1
39631,yazsa,1,1
39632,yazuban,1,1
39633,yazıbdılar,1,1
39634,yazıblar,1,1
39635,yazıbmış,1,1
39636,yazıla,1,1
39637,yazılan,1,1
39638,yazılanda,1,1
39639,yazılmayıb,1,1
39640,yazılıbdı,1,1
39641,yazılıbmış,1,1
39642,yazımı,1,1
39643,yazımın,1,1
39644,yazıqdı,1,1
39645,yazırdılar,1,1
39646,yazırlar,1,1
39647,yazırsan,1,1
39648,yazığa,1,1
39649,yazığam,1,1
39650,yazığı,1,1
39651,yazığın,1,1
39652,yağacaq,1,1
39653,yağarlıq,1,1
39654,yağdıracaq,1,1
39655,yağdıran,1,1
39656,yağdırma,1,1
39657,yağdırmayan,1,1
39658,yağdırmağım,1,1
39659,yağdırırdı,1,1
39660,yağdırırsan,1,1
39661,yağilə,1,1
39662,yağlandı,1,1
39663,yağmur,1,1
39664,yağmuri,1,1
39665,yağmurlara,1,1
39666,yağmışdı,1,1
39667,yağsa,1,1
39668,yağsın,1,1
39669,yağsız,1,1
39670,yağıdan,1,1
39671,yağıdır,1,1
39672,yağıdırman,1,1
39673,yağımız,1,1
39674,yağır,1,1
39675,yağırdı,1,1
39676,yağışa,1,1
39677,yağışda,1,1
39678,yağışdan,1,1
39679,yağışına,1,1
39680,yağə,1,1
39681,yaşadılar,1,1
39682,yaşadın,1,1
39683,yaşamasa,1,1
39684,yaşar,1,1
39685,yaşarar,1,1
39686,yaşasan,1,1
39687,yaşasınlar,1,1
39688,yaşayacaqdır,1,1
39689,yaşayanda,1,1
39690,yaşayasınız,1,1
39691,yaşayır,1,1
39692,yaşayırdı,1,1
39693,yaşayırkan,1,1
39694,yaşayış,1,1
39695,yaşca,1,1
39696,yaşdarınnan,1,1
39697,yaşil,1,1
39698,yaşimi,1,1
39699,yaşimə,1,1
39700,yaşin,1,1
39701,yaşini,1,1
39702,yaşlarım,1,1
39703,yaşların,1,1
39704,yaşlarında,1,1
39705,yaşlıların,1,1
39706,yaşma,1,1
39707,yaşmaq,1,1
39708,yaşmaqlı,1,1
39709,yaşmağın,1,1
39710,yaşmağını,1,1
39711,yaşur,1,1
39712,yaşü,1,1
39713,yaşıla,1,1
39714,yaşılam,1,1
39715,yaşılbaşı,1,1
39716,yaşılı,1,1
39717,yaşımdır,1,1
39718,yaşımdırsa,1,1
39719,yaşınsan,1,1
39720,yaşınır,1,1
39721,yaşır,1,1
39722,yaşıran,1,1
39723,yaşırıb,1,1
39724,yaşıya,1,1
39725,yaşıyam,1,1
39726,yaşıyırdılar,1,1
39727,yaхasından,1,1
39728,yaхmaq,1,1
39729,yaхud,1,1
39730,yaхşıyla,1,1
39731,ydә,1,1
39732,yeddidə,1,1
39733,yeddiliklə,1,1
39734,yeddini,1,1
39735,yedikləri,1,1
39736,yedilәr,1,1
39737,yedirməyən,1,1
39738,yedirsən,1,1
39739,yedirtsən,1,1
39740,yediyim,1,1
39741,yedək,1,1
39742,yedəyində,1,1
39743,yedəyə,1,1
39744,yeganeyi,1,1
39745,yeganədəndürür,1,1
39746,yeganəlikdən,1,1
39747,yeganəsiyəm,1,1
39748,yegdürür,1,1
39749,yekbəyek,1,1
39750,yekdanəsi,1,1
39751,yekdanəsindən,1,1
39752,yekrəng,1,1
39753,yeksandı,1,1
39754,yeksanü,1,1
39755,yeksüvarə,1,1
39756,yektasan,1,1
39757,yekəallardan,1,1
39758,yekədir,1,1
39759,yekəraq,1,1
39760,yelda,1,1
39761,yeldadır,1,1
39762,yeldası,1,1
39763,yeldən,1,1
39764,yelgədən,1,1
39765,yelindən,1,1
39766,yelkən,1,1
39767,yelkənli,1,1
39768,yellǝr,1,1
39769,yellər,1,1
39770,yelləyirdi,1,1
39771,yelpanım,1,1
39772,yelpazə,1,1
39773,yeltək,1,1
39774,yeləkli,1,1
39775,yemisən,1,1
39776,yemiş,1,1
39777,yemişlərin,1,1
39778,yemədilər,1,1
39779,yemədim,1,1
39780,yeməkdən,1,1
39781,yeməkiçməkdən,1,1
39782,yeməkçün,1,1
39783,yeməlidir,1,1
39784,yeməndən,1,1
39785,yeməsin,1,1
39786,yeməyib,1,1
39787,yemәdin,1,1
39788,yemәyә,1,1
39789,yen,1,1
39790,yendir,1,1
39791,yengindən,1,1
39792,yenidir,1,1
39793,yeniyetmə,1,1
39794,yeniyetmələr,1,1
39795,yeniyetmələrdən,1,1
39796,yenlədən,1,1
39797,yerdir,1,1
39798,yerdəki,1,1
39799,yerdəyəm,1,1
39800,yerdә,1,1
39801,yerdәn,1,1
39802,yerimiz,1,1
39803,yerimə,1,1
39804,yerinin,1,1
39805,yerinǝ,1,1
39806,yerir,1,1
39807,yerisəm,1,1
39808,yerisən,1,1
39809,yeriyir,1,1
39810,yerişdə,1,1
39811,yerişi,1,1
39812,yerişin,1,1
39813,yerişinə,1,1
39814,yerlərdə,1,1
39815,yerlərdən,1,1
39816,yerləşməmiş,1,1
39817,yerləşən,1,1
39818,yerləşər,1,1
39819,yermolovi,1,1
39820,yesin,1,1
39821,yesinlər,1,1
39822,yestəvi,1,1
39823,yesəydi,1,1
39824,yetdikcə,1,1
39825,yetdikdə,1,1
39826,yetdilər,1,1
39827,yeten,1,1
39828,yetimliyin,1,1
39829,yetimü,1,1
39830,yetincə,1,1
39831,yetirim,1,1
39832,yetirirəm,1,1
39833,yetirmək,1,1
39834,yetirməzdim,1,1
39835,yetirsən,1,1
39836,yetirəm,1,1
39837,yetirər,1,1
39838,yetirərsiz,1,1
39839,yetirəsən,1,1
39840,yetişdik,1,1
39841,yetişdirməz,1,1
39842,yetişibdir,1,1
39843,yetişincə,1,1
39844,yetişmişdi,1,1
39845,yetişmişik,1,1
39846,yetişmək,1,1
39847,yetişməmiş,1,1
39848,yetişməsin,1,1
39849,yetişəndə,1,1
39850,yetişərsə,1,1
39851,yetişərsən,1,1
39852,yetkin,1,1
39853,yetmǝz,1,1
39854,yetməmiş,1,1
39855,yetməyibən,1,1
39856,yetməyə,1,1
39857,yetməyəcəkdir,1,1
39858,yetməzdi,1,1
39859,yetməzmidi,1,1
39860,yetsǝ,1,1
39861,yetǝn,1,1
39862,yetǝrdir,1,1
39863,yetəni,1,1
39864,yetənin,1,1
39865,yetərsən,1,1
39866,yetərəm,1,1
39867,yetəydi,1,1
39868,yeyifdi,1,1
39869,yeyin,1,1
39870,yeyirlər,1,1
39871,yeyirsiz,1,1
39872,yeyirsәn,1,1
39873,yeysən,1,1
39874,yeyə,1,1
39875,yeyənlər,1,1
39876,yeyənlərə,1,1
39877,yeyənnər,1,1
39878,yeyərəm,1,1
39879,yeyəsən,1,1
39880,yeyә,1,1
39881,yezid,1,1
39882,yeziddǝn,1,1
39883,yezidü,1,1
39884,yeznəsi,1,1
39885,yi,1,1
39886,yiddi,1,1
39887,yidin,1,1
39888,yidliyinə,1,1
39889,yidlərdə,1,1
39890,yidəm,1,1
39891,yinən,1,1
39892,yiyə,1,1
39893,yiyələnməyib,1,1
39894,ylədi,1,1
39895,yləyb,1,1
39896,yocuc,1,1
39897,yolar,1,1
39898,yolbilməz,1,1
39899,yoldadır,1,1
39900,yoldaşa,1,1
39901,yoldaşi,1,1
39902,yoldaşinə,1,1
39903,yoldaşların,1,1
39904,yoldaşlıq,1,1
39905,yoldaşlığım,1,1
39906,yoldaşlığın,1,1
39907,yoldaşım,1,1
39908,yoldaşına,1,1
39909,yoldaşınızla,1,1
39910,yoldaşıyam,1,1
39911,yolkəsənlərə,1,1
39912,yollan,1,1
39913,yollanırlar,1,1
39914,yollarıma,1,1
39915,yollu,1,1
39916,yolub,1,1
39917,yoludu,1,1
39918,yolumda,1,1
39919,yolumu,1,1
39920,yolunası,1,1
39921,yolunaydı,1,1
39922,yolundadır,1,1
39923,yolunuzla,1,1
39924,yoluva,1,1
39925,yolux,1,1
39926,yolçudan,1,1
39927,yolçugilin,1,1
39928,yolçuları,1,1
39929,yolçusu,1,1
39930,yolçusudur,1,1
39931,yonar,1,1
39932,yoncası,1,1
39933,yonmaqda,1,1
39934,yonmuşlar,1,1
39935,yonqar,1,1
39936,yoqsa,1,1
39937,yornuq,1,1
39938,yoruldum,1,1
39939,yorulduqca,1,1
39940,yorulmaz,1,1
39941,yorulmuş,1,1
39942,yorulur,1,1
39943,yoruxmǝ,1,1
39944,yorğanı,1,1
39945,yorğanə,1,1
39946,yorğunluğundan,1,1
39947,yorğunuyam,1,1
39948,yovm,1,1
39949,yovmi,1,1
39950,yovmül,1,1
39951,yovşani,1,1
39952,yoxam,1,1
39953,yoxdurmu,1,1
39954,yoxidi,1,1
39955,yoxladı,1,1
39956,yoxlamamış,1,1
39957,yoxlamasaq,1,1
39958,yoxlamağa,1,1
39959,yoxlardı,1,1
39960,yoxlasın,1,1
39961,yoxluqda,1,1
39962,yoxluqdan,1,1
39963,yoxluxdan,1,1
39964,yoxluğun,1,1
39965,yoxsulla,1,1
39966,yoxsulluq,1,1
39967,yoxsulluqdan,1,1
39968,yoxsullux,1,1
39969,yoxsulluğu,1,1
39970,yoxsulluğun,1,1
39971,yoxsulu,1,1
39972,yoxudu,1,1
39973,yoxumdan,1,1
39974,yoxuna,1,1
39975,yoxunsa,1,1
39976,yoxunu,1,1
39977,yoxuşa,1,1
39978,yoxuşu,1,1
39979,yoх,1,1
39980,yu,1,1
39981,yuban,1,1
39982,yubanacayıq,1,1
39983,yubandı,1,1
39984,yubanırsan,1,1
39985,yucalarda,1,1
39986,yudar,1,1
39987,yudum,1,1
39988,yudun,1,1
39989,yuhəniaya,1,1
39990,yuksəlib,1,1
39991,yuli,1,1
39992,yuləri,1,1
39993,yumadan,1,1
39994,yumaq,1,1
39995,yumar,1,1
39996,yumazdar,1,1
39997,yumma,1,1
39998,yumruqlar,1,1
39999,yumunca,1,1
40000,yumur,1,1
40001,yumurtasından,1,1
40002,yumuşaq,1,1
40003,yumşalmadın,1,1
40004,yumşalıb,1,1
40005,yunandan,1,1
40006,yunis,1,1
40007,yunisi,1,1
40008,yunnan,1,1
40009,yunus,1,1
40010,yurda,1,1
40011,yurdlarını,1,1
40012,yurdudur,1,1
40013,yurdumuzda,1,1
40014,yurdun,1,1
40015,yurdunu,1,1
40016,yus,1,1
40017,yusifdir,1,1
40018,yusifinin,1,1
40019,yusifinı,1,1
40020,yusifli,1,1
40021,yusiflə,1,1
40022,yusifləri,1,1
40023,yusifvar,1,1
40024,yusifü,1,1
40025,yusifı,1,1
40026,yuvadan,1,1
40027,yuvadə,1,1
40028,yuvadən,1,1
40029,yuvama,1,1
40030,yuvamıza,1,1
40031,yuvası,1,1
40032,yuvasında,1,1
40033,yuxaru,1,1
40034,yuxarıda,1,1
40035,yuxarıdakı,1,1
40036,yuxarıdan,1,1
40037,yuxarıya,1,1
40038,yuxası,1,1
40039,yuxlamış,1,1
40040,yuxuludur,1,1
40041,yuxumdan,1,1
40042,yuxun,1,1
40043,yuxusunun,1,1
40044,yuyam,1,1
40045,yuyub,1,1
40046,yuyuldu,1,1
40047,yuyulmuşdur,1,1
40048,yuyur,1,1
40049,yuyuram,1,1
40050,yzai,1,1
40051,yön,1,1
40052,yönsüz,1,1
40053,yönüm,1,1
40054,yönümü,1,1
40055,yönün,1,1
40056,yönəltməliyik,1,1
40057,yörəni,1,1
40058,yövmi,1,1
40059,yövmilhesab,1,1
40060,yügrəy,1,1
40061,yügürdü,1,1
40062,yügüş,1,1
40063,yühyiü,1,1
40064,yükdür,1,1
40065,yükdən,1,1
40066,yüklənəcək,1,1
40067,yüklər,1,1
40068,yükləsəm,1,1
40069,yüklətmə,1,1
40070,yükləyib,1,1
40071,yüksəkdə,1,1
40072,yüksəl,1,1
40073,yüksəldi,1,1
40074,yüksəldim,1,1
40075,yüksəlişin,1,1
40076,yüksəlişində,1,1
40077,yüksəlişçün,1,1
40078,yüksəlmədi,1,1
40079,yüksəlsin,1,1
40080,yüksəlsə,1,1
40081,yüksəlt,1,1
40082,yüksəltməklə,1,1
40083,yüksələn,1,1
40084,yüksələr,1,1
40085,yükə,1,1
40086,yül,1,1
40087,yümni,1,1
40088,yüngüləm,1,1
40089,yünül,1,1
40090,yürü,1,1
40091,yürümək,1,1
40092,yürütdüm,1,1
40093,yürüyə,1,1
40094,yürǝgi,1,1
40095,yürǝgimni,1,1
40096,yürǝyimin,1,1
40097,yürəgin,1,1
40098,yürəgini,1,1
40099,yürəgə,1,1
40100,yüvəsvis,1,1
40101,yüyrəy,1,1
40102,yüyürməkdən,1,1
40103,yüyürməklə,1,1
40104,yüyürsən,1,1
40105,yüyürüb,1,1
40106,yüyürür,1,1
40107,yüyürək,1,1
40108,yüyən,1,1
40109,yüzbaşı,1,1
40110,yüzbaşını,1,1
40111,yüzdǝn,1,1
40112,yüzdən,1,1
40113,yüzdərnən,1,1
40114,yüzimi,1,1
40115,yüzindǝ,1,1
40116,yüzlükləri,1,1
40117,yüzlüyü,1,1
40118,yüzmidir,1,1
40119,yüzüdür,1,1
40120,yüzümü,1,1
40121,yüzündür,1,1
40122,yüzündə,1,1
40123,yüzünçün,1,1
40124,yüzǝ,1,1
40125,yı,1,1
40126,yıldı,1,1
40127,yıq,1,1
40128,yırtan,1,1
40129,yırtar,1,1
40130,yırtdılar,1,1
40131,yırtma,1,1
40132,yırtmağa,1,1
40133,yırtmış,1,1
40134,yırtır,1,1
40135,yıx,1,1
40136,yıxa,1,1
40137,yıxacaq,1,1
40138,yıxarsan,1,1
40139,yıxdılar,1,1
40140,yıxdığın,1,1
40141,yıxmasa,1,1
40142,yıxmağa,1,1
40143,yıxsa,1,1
40144,yıxıb,1,1
40145,yıxıcı,1,1
40146,yıxılanda,1,1
40147,yıxılar,1,1
40148,yıxıldım,1,1
40149,yıxılma,1,1
40150,yıxılmış,1,1
40151,yıxılsın,1,1
40152,yıxılır,1,1
40153,yıxır,1,1
40154,yıxırlar,1,1
40155,yığa,1,1
40156,yığana,1,1
40157,yığaq,1,1
40158,yığardı,1,1
40159,yığarıq,1,1
40160,yığasan,1,1
40161,yığma,1,1
40162,yığmagilən,1,1
40163,yığmasaq,1,1
40164,yığmağa,1,1
40165,yığmışdısa,1,1
40166,yığnağın,1,1
40167,yığnağındadır,1,1
40168,yığsın,1,1
40169,yığıbsan,1,1
40170,yığılacaq,1,1
40171,yığılanda,1,1
40172,yığılanlara,1,1
40173,yığılanlardan,1,1
40174,yığılmadı,1,1
40175,yığılmaz,1,1
40176,yığılsın,1,1
40177,yığılıbar,1,1
40178,yığılıbdır,1,1
40179,yığılıf,1,1
40180,yığılırlar,1,1
40181,yığın,1,1
40182,yığınca,1,1
40183,yığıncağın,1,1
40184,yığıncağına,1,1
40185,yığışdır,1,1
40186,yığışdırar,1,1
40187,yığışdırdı,1,1
40188,yığışdırsınlar,1,1
40189,yığışdırıb,1,1
40190,yıхıldım,1,1
40191,yıхılım,1,1
40192,yǝni,1,1
40193,yǝzdan,1,1
40194,yǝzidin,1,1
40195,yəcucinin,1,1
40196,yəcucə,1,1
40197,yədullah,1,1
40198,yəhuda,1,1
40199,yəhudumuz,1,1
40200,yəhyanı,1,1
40201,yəhərdən,1,1
40202,yəhəri,1,1
40203,yəhərlədi,1,1
40204,yəhərləyib,1,1
40205,yəhərləyir,1,1
40206,yəlda,1,1
40207,yəlpiyində,1,1
40208,yəm,1,1
40209,yəmanilər,1,1
40210,yəmanə,1,1
40211,yəmində,1,1
40212,yəmutu,1,1
40213,yəməl,1,1
40214,yəməndədi,1,1
40215,yəməndən,1,1
40216,yəmənli,1,1
40217,yəqil,1,1
40218,yəqinen,1,1
40219,yəqinindən,1,1
40220,yəqinsiz,1,1
40221,yəquba,1,1
40222,yəqubi,1,1
40223,yəqubsifət,1,1
40224,yərəb,1,1
40225,yəsdü,1,1
40226,yəsubdən,1,1
40227,yətin,1,1
40228,yətə,1,1
40229,yəzdansan,1,1
40230,yəzdanı,1,1
40231,yəzdanımız,1,1
40232,yəzid,1,1
40233,yəzən,1,1
40234,yəğfiruzzünubi,1,1
40235,yəğmasinə,1,1
40236,yеdiyin,1,1
40237,yеdəyində,1,1
40238,yеkaallar,1,1
40239,yеkaallardan,1,1
40240,yеkcəhət,1,1
40241,yеkdanə,1,1
40242,yеkdi,1,1
40243,yеktayə,1,1
40244,yеkəcə,1,1
40245,yеkədi,1,1
40246,yеkəlihdə,1,1
40247,yеkəlikdə,1,1
40248,yеli,1,1
40249,yеlləri,1,1
40250,yеmişik,1,1
40251,yеməkdə,1,1
40252,yеməli,1,1
40253,yеməlim,1,1
40254,yеməsəm,1,1
40255,yеməyi,1,1
40256,yеməyə,1,1
40257,yеməzdi,1,1
40258,yеn,1,1
40259,yеngələr,1,1
40260,yеrdədir,1,1
40261,yеridir,1,1
40262,yеrimə,1,1
40263,yеrindədi,1,1
40264,yеriyib,1,1
40265,yеriyən,1,1
40266,yеrişinə,1,1
40267,yеrkən,1,1
40268,yеrrərinnən,1,1
40269,yеrü,1,1
40270,yеtibdi,1,1
40271,yеtim,1,1
40272,yеtirib,1,1
40273,yеtirməsin,1,1
40274,yеtirsə,1,1
40275,yеtiyəm,1,1
40276,yеtişdim,1,1
40277,yеtişibmi,1,1
40278,yеtişir,1,1
40279,yеtişmişik,1,1
40280,yеtişmədi,1,1
40281,yеtişməkdə,1,1
40282,yеtişməsin,1,1
40283,yеtişməyib,1,1
40284,yеtişməyibmiş,1,1
40285,yеtişməyə,1,1
40286,yеtişsə,1,1
40287,yеtkin,1,1
40288,yеtməyən,1,1
40289,yеtsin,1,1
40290,yеtsə,1,1
40291,yеtsən,1,1
40292,yеtəni,1,1
40293,yеtərdi,1,1
40294,yеtəsən,1,1
40295,yеtəydi,1,1
40296,yеydi,1,1
40297,yеyib,1,1
40298,yеyilir,1,1
40299,yеyim,1,1
40300,yеyir,1,1
40301,yеyirsən,1,1
40302,yеyə,1,1
40303,yеyəsən,1,1
40304,yоldaşlarım,1,1
40305,yоldur,1,1
40306,yоllarda,1,1
40307,yоllarına,1,1
40308,yоllarını,1,1
40309,yоlu,1,1
40310,yоlun,1,1
40311,yоlunda,1,1
40312,yоlunun,1,1
40313,yоrğanı,1,1
40314,yоxdur,1,1
40315,yох,1,1
40316,yохa,1,1
40317,yохalıb,1,1
40318,yохalırsa,1,1
40319,yохdu,1,1
40320,yохdursa,1,1
40321,yохluğuna,1,1
40322,yәni,1,1
40323,zadda,1,1
40324,zaddan,1,1
40325,zadm,1,1
40326,zadsız,1,1
40327,zadü,1,1
40328,zadəhallah,1,1
40329,zahidliyindir,1,1
40330,zahidlərin,1,1
40331,zahidlərə,1,1
40332,zahidü,1,1
40333,zahira,1,1
40334,zahirdir,1,1
40335,zahirdǝ,1,1
40336,zahirdədir,1,1
40337,zahirimdən,1,1
40338,zahirin,1,1
40339,zahirləri,1,1
40340,zahirsən,1,1
40341,zahirü,1,1
40342,zairi,1,1
40343,zaki,1,1
40344,zakirin,1,1
40345,zakoni,1,1
40346,zakonu,1,1
40347,zalimdən,1,1
40348,zalimi,1,1
40349,zalimin,1,1
40350,zalimliyi,1,1
40351,zalimlər,1,1
40352,zalimləri,1,1
40353,zalimlərin,1,1
40354,zalinin,1,1
40355,zalımdan,1,1
40356,zalımları,1,1
40357,zalımı,1,1
40358,zalın,1,1
40359,zamam,1,1
40360,zamanadadı,1,1
40361,zamanasıdı,1,1
40362,zamandü,1,1
40363,zamani,1,1
40364,zamansan,1,1
40365,zamanun,1,1
40366,zamanıdır,1,1
40367,zamanım,1,1
40368,zamanımdır,1,1
40369,zamanına,1,1
40370,zamanından,1,1
40371,zamindi,1,1
40372,zanbaqtək,1,1
40373,zanbağam,1,1
40374,zanbağı,1,1
40375,zanbağım,1,1
40376,zanımda,1,1
40377,zarafatca,1,1
40378,zarafatı,1,1
40379,zarafatın,1,1
40380,zaram,1,1
40381,zardə,1,1
40382,zarii,1,1
40383,zarimdə,1,1
40384,zarimdən,1,1
40385,zarlığım,1,1
40386,zarsan,1,1
40387,zarıma,1,1
40388,zarımı,1,1
40389,zarında,1,1
40390,zarını,1,1
40391,zarəm,1,1
40392,zatilǝn,1,1
40393,zatin,1,1
40394,zatindədir,1,1
40395,zatini,1,1
40396,zatlıyam,1,1
40397,zatüvüz,1,1
40398,zatım,1,1
40399,zatındadır,1,1
40400,zaurla,1,1
